regime,Vb
sizer,20.9632
sizer,16.4202
sizer,24.2732
sizer,16.6397
sizer,18.8397
sizer,22.6885
sizer,23.0995
sizer,22.4780
sizer,17.6177
sizer,21.3732
sizer,19.8689
sizer,25.0206
sizer,20.8090
sizer,19.7355
sizer,18.4245
sizer,18.5822
sizer,19.0708
sizer,22.5576
sizer,19.5322
sizer,19.7391
sizer,23.1034
sizer,21.4657
sizer,18.3109
sizer,20.8104
sizer,21.2767
sizer,21.2463
sizer,18.6869
sizer,21.8271
sizer,19.5803
sizer,19.4048
sizer,17.7047
sizer,19.6608
sizer,14.0971
sizer,20.3405
sizer,20.6619
sizer,22.4547
sizer,22.6336
sizer,19.8457
sizer,20.4309
sizer,19.8129
sizer,20.6924
sizer,24.4569
sizer,21.7067
sizer,20.3627
sizer,21.7259
sizer,16.6510
sizer,13.4401
sizer,18.4731
sizer,19.8690
sizer,22.6869
sizer,16.9066
sizer,14.5495
sizer,25.4816
sizer,15.0943
sizer,21.0315
sizer,16.7763
sizer,21.8508
sizer,17.6426
sizer,20.7722
sizer,19.6258
sizer,19.6905
sizer,20.6373
sizer,20.4550
sizer,20.3263
sizer,16.3309
sizer,22.3129
sizer,18.1256
sizer,23.7031
sizer,19.2199
sizer,22.1359
sizer,18.4640
sizer,19.5155
sizer,22.2509
sizer,19.6884
sizer,22.9757
sizer,23.2915
sizer,17.2774
sizer,18.2209
sizer,19.5739
sizer,22.2758
sizer,21.1463
sizer,20.4681
sizer,22.4600
sizer,21.2985
sizer,18.0484
sizer,20.0282
sizer,20.3107
sizer,18.3670
sizer,19.7809
sizer,20.0958
sizer,19.6784
sizer,22.0543
sizer,17.3455
sizer,21.0086
sizer,20.4233
sizer,19.6421
sizer,15.8184
sizer,21.3376
sizer,20.6776
sizer,19.5005
sizer,21.1791
sizer,24.6245
sizer,21.0973
sizer,25.4548
sizer,18.9830
sizer,20.5995
sizer,24.0775
sizer,20.0361
sizer,17.5736
sizer,19.9304
sizer,19.8782
sizer,18.1892
sizer,23.5952
sizer,17.0493
sizer,18.3400
sizer,18.9720
sizer,22.5126
sizer,19.1032
sizer,20.4397
sizer,19.7977
sizer,19.5620
sizer,19.1057
sizer,22.1061
sizer,21.2840
sizer,20.4550
sizer,16.6498
sizer,16.2321
sizer,23.0667
sizer,20.4683
sizer,15.5653
sizer,17.3634
sizer,18.0695
sizer,22.4684
sizer,18.6334
sizer,16.7825
sizer,18.7154
sizer,18.0703
sizer,17.9968
sizer,17.3285
sizer,19.2559
sizer,24.9335
sizer,16.6339
sizer,17.9977
sizer,20.5502
sizer,22.6202
sizer,18.4171
sizer,21.8473
sizer,23.5220
sizer,21.0115
sizer,19.8213
sizer,16.4829
sizer,21.8052
sizer,19.1575
sizer,22.1388
sizer,21.9611
sizer,19.0759
sizer,23.7954
sizer,24.9169
sizer,20.5713
sizer,17.5307
sizer,18.9311
sizer,19.9568
sizer,22.0726
sizer,20.5651
sizer,23.0579
sizer,23.6021
sizer,20.6823
sizer,22.8107
sizer,20.7486
sizer,17.0609
sizer,19.1143
sizer,17.8523
sizer,21.9905
sizer,19.2437
sizer,20.9459
sizer,19.8476
sizer,19.4019
sizer,23.2990
sizer,23.0716
sizer,21.4575
sizer,20.4594
sizer,14.9544
sizer,13.4098
sizer,19.4076
sizer,20.6007
sizer,17.2798
sizer,16.5971
sizer,18.9829
sizer,23.6221
sizer,18.3880
sizer,18.1290
sizer,19.8389
sizer,21.8162
sizer,20.3311
sizer,24.0785
sizer,18.7040
sizer,21.5690
sizer,18.7831
sizer,19.3093
sizer,21.4479
sizer,18.7901
sizer,21.5819
sizer,24.2919
sizer,15.7242
sizer,22.0634
sizer,18.2320
sizer,15.6189
sizer,22.5475
sizer,17.6403
sizer,19.4775
sizer,16.8066
sizer,21.0180
sizer,17.6853
sizer,20.7380
sizer,19.7910
sizer,19.8706
sizer,20.2820
sizer,22.9471
sizer,17.6397
sizer,19.6667
sizer,22.3230
sizer,21.8436
sizer,18.3256
sizer,21.5727
sizer,18.8973
sizer,19.5858
sizer,15.4251
sizer,19.7321
sizer,20.6315
sizer,19.5511
sizer,21.4564
sizer,20.2464
sizer,19.2799
sizer,21.4724
sizer,25.5976
sizer,20.9474
sizer,16.2214
sizer,20.0542
sizer,16.5647
sizer,24.7811
sizer,22.5146
sizer,15.4462
sizer,17.5431
sizer,16.8446
sizer,19.1709
sizer,18.0471
sizer,18.1753
sizer,24.0260
sizer,22.9371
sizer,17.9008
sizer,20.9358
sizer,16.4790
sizer,18.6146
sizer,25.5391
sizer,17.7474
sizer,21.5746
sizer,17.6838
sizer,24.6952
sizer,18.5488
sizer,19.4332
sizer,18.1415
sizer,22.8907
sizer,18.9517
sizer,23.9501
sizer,19.0652
sizer,21.7572
sizer,16.9351
sizer,18.3893
sizer,20.5355
sizer,19.4281
sizer,21.2601
sizer,25.6013
sizer,21.1059
sizer,17.2479
sizer,18.2122
sizer,14.8037
sizer,21.0928
sizer,19.7416
sizer,20.6998
sizer,17.6731
sizer,17.9304
sizer,19.5929
sizer,17.2349
sizer,21.1711
sizer,15.8247
sizer,19.3772
sizer,16.5220
sizer,21.1413
sizer,17.6583
sizer,20.1613
sizer,20.4611
sizer,15.6572
sizer,22.6859
sizer,17.9038
sizer,22.2088
sizer,15.1957
sizer,17.7202
sizer,21.9641
sizer,21.3874
sizer,15.9712
sizer,18.4558
sizer,21.0339
sizer,19.4374
sizer,18.0608
sizer,20.1558
sizer,20.4666
sizer,23.6227
sizer,17.1448
sizer,20.9492
sizer,21.0206
sizer,19.3429
sizer,21.3660
sizer,15.3939
sizer,18.6508
sizer,15.6719
sizer,21.9316
sizer,16.4164
sizer,21.0486
sizer,20.8727
sizer,20.6121
sizer,19.2650
sizer,24.1287
sizer,18.2548
sizer,19.2322
sizer,15.3981
sizer,22.5998
sizer,20.6363
sizer,16.1413
sizer,24.5431
sizer,15.2740
sizer,19.4358
sizer,20.4776
sizer,20.5156
sizer,20.6964
sizer,20.5722
sizer,23.1911
sizer,17.2313
sizer,20.4891
sizer,20.5052
sizer,18.1887
sizer,21.2580
sizer,20.6600
sizer,21.5254
sizer,20.5594
sizer,18.0769
sizer,22.4678
sizer,21.0991
sizer,20.9696
sizer,24.3059
sizer,23.1039
sizer,21.6255
sizer,19.4095
sizer,18.0419
sizer,18.4004
sizer,21.4346
sizer,17.3430
sizer,22.0438
sizer,20.0316
sizer,23.8522
sizer,17.4276
sizer,19.5163
sizer,15.6015
sizer,23.7969
sizer,20.2217
sizer,20.2956
sizer,14.4327
sizer,21.7723
sizer,16.0208
sizer,24.9283
sizer,18.7139
sizer,16.6048
sizer,21.1374
sizer,16.9316
sizer,23.0727
sizer,19.0082
sizer,18.2777
sizer,22.0963
sizer,20.3673
sizer,23.4020
sizer,21.1149
sizer,23.9828
sizer,19.2318
sizer,17.6170
sizer,20.9929
sizer,24.0499
sizer,20.0051
sizer,19.3972
sizer,16.4490
sizer,19.9644
sizer,22.1059
sizer,14.3567
sizer,15.3778
sizer,20.2279
sizer,15.6766
sizer,18.2903
sizer,18.9535
sizer,19.3256
sizer,17.8710
sizer,19.6019
sizer,22.1720
sizer,18.0577
sizer,17.4235
sizer,19.0200
sizer,22.2203
sizer,16.3755
sizer,19.2915
sizer,21.7765
sizer,19.1335
sizer,14.7679
sizer,20.2395
sizer,20.1206
sizer,25.5214
sizer,17.2297
sizer,16.2351
sizer,23.6685
sizer,21.2813
sizer,20.3167
sizer,23.2651
sizer,20.4462
sizer,18.6377
sizer,19.0961
sizer,20.0941
sizer,18.3379
sizer,20.3727
sizer,18.7629
sizer,23.3703
sizer,18.7858
sizer,18.7925
sizer,21.5553
sizer,21.4251
sizer,18.9918
sizer,18.3246
sizer,22.0666
sizer,22.0159
sizer,16.6160
sizer,18.1654
sizer,21.9257
sizer,18.2443
sizer,25.2144
sizer,19.2041
sizer,19.7967
sizer,24.2336
sizer,22.4422
sizer,18.0424
sizer,18.6883
sizer,18.7625
sizer,16.1675
sizer,19.2729
sizer,18.9420
sizer,18.9891
sizer,22.6479
sizer,24.1505
sizer,21.4171
sizer,24.9632
sizer,19.8782
sizer,24.4920
sizer,19.1318
sizer,20.1840
sizer,17.4095
sizer,20.0517
sizer,17.6118
sizer,23.9190
sizer,17.7079
sizer,17.8804
sizer,18.4618
sizer,15.3757
sizer,18.2541
sizer,22.1404
sizer,16.0065
sizer,24.2814
sizer,20.9420
sizer,18.4942
sizer,19.2583
sizer,22.5377
sizer,20.0251
sizer,24.7808
sizer,17.9943
sizer,20.2817
sizer,17.9463
sizer,18.6348
sizer,20.6053
sizer,21.0474
sizer,20.7635
sizer,24.5166
sizer,26.0389
sizer,20.4988
sizer,18.6911
sizer,16.6051
sizer,21.8897
sizer,18.8493
sizer,22.0977
sizer,17.3822
sizer,19.1800
sizer,17.6709
sizer,18.3441
sizer,22.7376
sizer,16.9891
sizer,20.1918
sizer,14.5719
sizer,21.5382
sizer,21.0761
sizer,19.9725
sizer,24.6165
sizer,16.9369
sizer,22.3577
sizer,21.1840
sizer,16.2979
sizer,20.7491
sizer,18.0947
sizer,18.6096
sizer,18.2301
sizer,18.6258
sizer,18.1383
sizer,18.1216
sizer,17.4886
sizer,18.2075
sizer,23.6533
sizer,20.4442
sizer,19.1445
sizer,20.2007
sizer,23.2057
sizer,16.7507
sizer,16.0862
sizer,18.7690
sizer,20.4865
sizer,23.7801
sizer,19.6261
sizer,15.3082
sizer,22.2866
sizer,18.7583
sizer,20.4454
sizer,21.2588
sizer,17.1066
sizer,19.1712
sizer,24.6746
sizer,19.0792
sizer,20.0534
sizer,19.5280
sizer,20.1106
sizer,18.3572
sizer,20.6553
sizer,21.2531
sizer,21.9950
sizer,20.4603
sizer,20.4868
sizer,20.1523
sizer,22.3310
sizer,20.5005
sizer,13.3157
sizer,18.7270
sizer,24.4714
sizer,21.8118
sizer,20.3791
sizer,22.5085
sizer,18.6422
sizer,21.0657
sizer,18.4935
sizer,20.1384
sizer,18.6220
sizer,21.0792
sizer,19.8383
sizer,20.2200
sizer,19.2928
sizer,22.0345
sizer,24.0748
sizer,18.6214
sizer,22.6117
sizer,22.0174
sizer,22.5768
sizer,20.5977
sizer,23.5756
sizer,18.6273
sizer,20.2947
sizer,17.6241
sizer,23.2153
sizer,18.2397
sizer,22.3629
sizer,24.2848
sizer,22.3983
sizer,18.8564
sizer,21.2067
sizer,17.4204
sizer,20.9190
sizer,22.6953
sizer,19.7584
sizer,18.9130
sizer,24.1224
sizer,24.9018
sizer,18.4015
sizer,17.4812
sizer,21.6109
sizer,18.9310
sizer,22.6753
sizer,22.2195
sizer,19.3664
sizer,18.8997
sizer,22.6843
sizer,18.9682
sizer,23.8914
sizer,17.1127
sizer,21.0080
sizer,18.5353
sizer,19.5333
sizer,17.5313
sizer,19.6590
sizer,19.8434
sizer,23.3987
sizer,21.2269
sizer,20.1098
sizer,17.8391
sizer,17.9691
sizer,21.2334
sizer,18.6451
sizer,22.4117
sizer,22.3391
sizer,19.1341
sizer,20.5575
sizer,21.0342
sizer,18.3241
sizer,17.4662
sizer,20.0750
sizer,21.1721
sizer,19.0770
sizer,20.6612
sizer,17.9931
sizer,21.8699
sizer,17.8351
sizer,20.7344
sizer,17.6104
sizer,20.9402
sizer,21.0957
sizer,23.3380
sizer,19.2218
sizer,20.8273
sizer,24.1253
sizer,19.1911
sizer,16.6016
sizer,17.5572
sizer,19.5145
sizer,21.9001
sizer,13.5665
sizer,22.3345
sizer,18.6514
sizer,19.1530
sizer,20.7506
sizer,25.6328
sizer,19.9800
sizer,22.0181
sizer,22.3779
sizer,19.8313
sizer,17.6255
sizer,23.2618
sizer,21.4481
sizer,17.6697
sizer,20.7664
sizer,22.8626
sizer,18.9469
sizer,15.9487
sizer,21.1474
sizer,21.3322
sizer,23.4698
sizer,24.2397
sizer,22.7122
sizer,15.3111
sizer,17.6526
sizer,19.2566
sizer,17.9408
sizer,20.2252
sizer,20.7934
sizer,15.8825
sizer,23.1528
sizer,15.8261
sizer,15.9427
sizer,20.6182
sizer,24.2437
sizer,17.7865
sizer,21.9028
sizer,20.2943
sizer,22.2615
sizer,21.3971
sizer,15.8142
sizer,20.3896
sizer,21.4864
sizer,22.3654
sizer,17.9735
sizer,18.9567
sizer,20.7910
sizer,18.3762
sizer,24.0143
sizer,21.2664
sizer,18.3638
sizer,20.8627
sizer,16.7916
sizer,20.1546
sizer,24.0345
sizer,19.9620
sizer,24.3533
sizer,22.4418
sizer,20.0386
sizer,20.4380
sizer,20.7187
sizer,21.3287
sizer,24.6555
sizer,18.2403
sizer,24.1443
sizer,19.0481
sizer,17.8100
sizer,18.5601
sizer,13.2703
sizer,21.7394
sizer,25.2594
sizer,15.6390
sizer,20.4510
sizer,24.0318
sizer,19.2560
sizer,20.9081
sizer,20.9550
sizer,21.0109
sizer,18.6344
sizer,22.7899
sizer,22.3041
sizer,22.8865
sizer,16.1201
sizer,15.9558
sizer,24.5577
sizer,20.6823
sizer,20.4948
sizer,19.0970
sizer,16.8631
sizer,20.8665
sizer,16.0847
sizer,24.7444
sizer,20.9464
sizer,21.9209
sizer,18.0178
sizer,21.1501
sizer,20.9272
sizer,14.6033
sizer,19.9493
sizer,16.0409
sizer,17.7890
sizer,22.2416
sizer,21.0178
sizer,17.6790
sizer,18.1517
sizer,20.9045
sizer,19.5592
sizer,19.4551
sizer,21.1707
sizer,18.0152
sizer,15.2796
sizer,19.0637
sizer,22.5196
sizer,18.5896
sizer,21.5875
sizer,22.9995
sizer,22.8603
sizer,15.7404
sizer,25.0288
sizer,16.6917
sizer,21.5660
sizer,26.7878
sizer,13.9172
sizer,21.0936
sizer,16.9177
sizer,19.3688
sizer,24.2631
sizer,22.1042
sizer,21.6468
sizer,21.2689
sizer,17.3658
sizer,24.4416
sizer,19.9461
sizer,23.6980
sizer,18.8740
sizer,18.3465
sizer,26.1197
sizer,18.3767
sizer,21.2822
sizer,19.5218
sizer,18.9061
sizer,17.1186
sizer,17.5890
sizer,19.6295
sizer,19.9029
sizer,21.0102
sizer,18.5079
sizer,18.7156
sizer,19.8777
sizer,20.3107
sizer,21.7261
sizer,16.8884
sizer,22.4582
sizer,16.7461
sizer,22.6615
sizer,20.6924
sizer,23.8396
sizer,19.5958
sizer,20.3274
sizer,22.1261
sizer,21.6135
sizer,16.3607
sizer,21.0280
sizer,19.6133
sizer,24.4879
sizer,24.4001
sizer,19.6784
sizer,22.0779
sizer,20.0936
sizer,15.8924
sizer,20.9819
sizer,22.9373
sizer,21.0389
sizer,21.9637
sizer,19.0181
sizer,18.3280
sizer,20.5578
sizer,21.3044
sizer,18.4544
sizer,17.8297
sizer,22.2361
sizer,20.8495
sizer,21.2790
sizer,20.3448
sizer,17.5549
sizer,21.3491
sizer,20.4770
sizer,20.7007
sizer,21.6569
sizer,23.4854
sizer,20.2707
sizer,20.3849
sizer,20.1752
sizer,21.2570
sizer,15.6494
sizer,18.1635
sizer,19.2721
sizer,23.4858
sizer,22.6605
sizer,22.6874
sizer,20.0316
sizer,20.2923
sizer,23.1178
sizer,20.0354
sizer,13.2389
sizer,22.9988
sizer,23.0729
sizer,21.3689
sizer,18.2805
sizer,18.4351
sizer,19.9559
sizer,20.2535
sizer,16.3724
sizer,23.4694
sizer,20.8702
sizer,19.4576
sizer,15.3564
sizer,23.3811
sizer,21.9939
sizer,17.0990
sizer,18.9792
sizer,18.0124
sizer,23.7118
sizer,17.5870
sizer,18.1620
sizer,21.6487
sizer,15.1109
sizer,23.3741
sizer,18.0254
sizer,20.1144
sizer,16.1935
sizer,20.4446
sizer,16.1194
sizer,17.8027
sizer,21.3024
sizer,18.6890
sizer,15.2391
sizer,19.2603
sizer,17.3988
sizer,20.1485
sizer,23.1723
sizer,16.3194
sizer,19.5885
sizer,16.6225
sizer,20.5035
sizer,20.8662
sizer,18.7147
sizer,26.4164
sizer,18.6806
sizer,15.5831
sizer,26.3395
sizer,20.9372
sizer,17.4465
sizer,19.6475
sizer,20.4998
sizer,17.9354
sizer,21.7547
sizer,13.9162
sizer,15.7541
sizer,19.6670
sizer,19.4982
sizer,21.0578
sizer,22.1243
sizer,19.0590
sizer,22.8388
sizer,16.2127
sizer,17.2342
sizer,17.7563
sizer,20.0007
sizer,21.2421
sizer,21.9664
sizer,20.9829
sizer,20.5165
sizer,22.4305
sizer,16.7968
sizer,15.1931
sizer,17.4997
sizer,19.0131
sizer,22.0417
sizer,19.3287
sizer,20.9430
sizer,17.3184
sizer,20.9364
sizer,22.0662
sizer,19.8937
sizer,18.3466
sizer,21.0938
sizer,19.9437
sizer,21.9598
sizer,21.4311
sizer,20.6333
sizer,19.0913
sizer,17.0887
sizer,19.8563
sizer,22.5391
sizer,21.0038
sizer,18.7384
sizer,19.1605
sizer,19.4917
sizer,16.1541
sizer,20.0553
sizer,18.1612
sizer,21.6648
sizer,18.1765
sizer,20.8160
sizer,21.1656
sizer,19.4766
sizer,22.5605
sizer,20.8839
sizer,23.0911
sizer,24.7188
sizer,20.9051
sizer,22.4904
sizer,23.0615
sizer,21.0302
sizer,18.7019
sizer,19.5745
sizer,21.7977
sizer,20.6434
sizer,18.5747
sizer,17.8421
sizer,24.9948
sizer,21.9333
sizer,20.1925
sizer,20.3447
sizer,18.3990
sizer,20.2865
sizer,19.4112
sizer,16.4754
sizer,21.0946
sizer,19.6352
sizer,23.2416
sizer,20.9836
sizer,15.2652
sizer,22.6025
sizer,18.3433
sizer,21.3111
sizer,19.8054
sizer,24.2621
sizer,16.9764
sizer,15.5395
sizer,18.0199
sizer,20.7836
sizer,19.2866
sizer,21.0740
sizer,20.8080
sizer,19.5643
sizer,16.5021
sizer,19.9328
sizer,19.4467
sizer,20.2092
sizer,21.8490
sizer,18.5551
sizer,19.5441
sizer,23.8475
sizer,16.9876
sizer,20.0133
sizer,21.8838
sizer,17.7154
sizer,19.0849
sizer,18.9510
sizer,21.7320
sizer,19.9656
sizer,18.2416
sizer,21.3930
sizer,18.3626
sizer,18.7078
sizer,17.1321
sizer,17.0157
sizer,18.8952
sizer,22.0572
sizer,20.6954
sizer,21.5769
sizer,20.3316
sizer,20.6880
sizer,21.4736
sizer,19.2765
sizer,17.9307
sizer,22.0304
sizer,17.2299
sizer,16.8451
sizer,24.5892
sizer,19.5534
sizer,21.7190
sizer,16.9268
sizer,21.3993
sizer,19.0035
sizer,24.3748
sizer,19.6648
sizer,19.6676
sizer,20.3375
sizer,21.5412
sizer,19.4477
sizer,20.3498
sizer,15.6733
sizer,18.0531
sizer,17.7828
sizer,20.7993
sizer,20.9791
sizer,20.3541
sizer,20.8914
sizer,20.0193
sizer,22.8467
sizer,18.2940
sizer,20.6224
sizer,17.0066
sizer,19.4462
sizer,17.2793
sizer,16.6714
sizer,12.8226
sizer,18.5761
sizer,21.0707
sizer,23.5443
sizer,18.1364
sizer,19.6174
sizer,17.9374
sizer,17.3478
sizer,19.8771
sizer,19.1653
sizer,15.3515
sizer,20.8123
sizer,17.8793
sizer,24.1605
sizer,23.2551
sizer,22.9608
sizer,21.9756
sizer,21.4760
sizer,17.4349
sizer,18.7664
sizer,21.2453
sizer,17.4395
sizer,19.6513
sizer,25.3111
sizer,19.5671
sizer,19.8812
sizer,20.1193
sizer,21.0229
sizer,21.2354
sizer,22.3577
sizer,21.4389
sizer,22.4738
sizer,20.7028
sizer,18.0677
sizer,20.7662
sizer,16.1950
sizer,14.3180
sizer,22.1835
sizer,21.2027
sizer,21.7754
sizer,17.8568
sizer,18.9802
sizer,18.6194
sizer,21.7240
sizer,17.6998
sizer,21.2562
sizer,19.1403
sizer,21.6323
sizer,19.6932
sizer,22.4923
sizer,20.7160
sizer,21.8610
sizer,16.7540
sizer,20.2800
sizer,24.0955
sizer,26.0254
sizer,20.4174
sizer,21.8835
sizer,22.1590
sizer,16.3462
sizer,22.7618
sizer,19.3649
sizer,21.5980
sizer,17.2227
sizer,20.4437
sizer,16.8845
sizer,17.3197
sizer,23.0198
sizer,15.9814
sizer,20.5604
sizer,19.5860
sizer,22.7907
sizer,21.7355
sizer,25.6254
sizer,21.3074
sizer,21.8360
sizer,21.4020
sizer,20.2507
sizer,17.0476
sizer,22.8565
sizer,21.0614
sizer,21.8301
sizer,21.2678
sizer,23.4042
sizer,13.9832
sizer,20.9123
sizer,19.3354
sizer,26.6498
sizer,13.3382
sizer,19.3096
sizer,24.0261
sizer,18.5494
sizer,17.1149
sizer,22.3147
sizer,22.4764
sizer,21.9725
sizer,24.1110
sizer,20.1872
sizer,20.0103
sizer,15.5147
sizer,23.0626
sizer,21.1440
sizer,17.2765
sizer,20.3227
sizer,17.8981
sizer,21.2110
sizer,18.7871
sizer,23.8691
sizer,21.0463
sizer,19.4403
sizer,20.0439
sizer,18.2328
sizer,22.9107
sizer,24.2801
sizer,18.2218
sizer,18.1905
sizer,24.6950
sizer,22.8534
sizer,18.2013
sizer,22.0892
sizer,17.8966
sizer,24.2268
sizer,16.7163
sizer,17.6311
sizer,18.7496
sizer,19.4231
sizer,22.0558
sizer,22.7158
sizer,21.2047
sizer,21.7267
sizer,20.4076
sizer,16.7851
sizer,17.6785
sizer,23.6835
sizer,21.2229
sizer,20.2654
sizer,18.1619
sizer,15.9140
sizer,19.3183
sizer,22.3576
sizer,17.7817
sizer,19.2131
sizer,13.1085
sizer,14.9355
sizer,16.7191
sizer,26.1979
sizer,15.0591
sizer,17.5408
sizer,19.2859
sizer,19.5373
sizer,20.9480
sizer,25.3281
sizer,20.1001
sizer,17.8100
sizer,15.0138
sizer,22.7289
sizer,22.4333
sizer,16.0589
sizer,17.8372
sizer,19.2957
sizer,17.0515
sizer,21.9363
sizer,20.7623
sizer,18.8098
sizer,18.8120
sizer,21.0666
sizer,23.4250
sizer,18.8494
sizer,21.2230
sizer,21.1546
sizer,23.2550
sizer,21.3139
sizer,20.3973
sizer,17.4339
sizer,20.9666
sizer,19.5232
sizer,18.8922
sizer,18.8566
sizer,19.3556
sizer,17.6980
sizer,21.7646
sizer,18.1184
sizer,21.8803
sizer,20.6053
sizer,22.8172
sizer,18.2263
sizer,16.4179
sizer,22.4382
sizer,18.0588
sizer,21.5901
sizer,18.2827
sizer,20.9426
sizer,17.5144
sizer,19.5955
sizer,17.3246
sizer,19.8416
sizer,21.0307
sizer,18.1611
sizer,18.8085
sizer,18.7396
sizer,19.1289
sizer,22.5282
sizer,23.6562
sizer,22.2021
sizer,22.0658
sizer,22.0723
sizer,20.3438
sizer,19.4369
sizer,19.5994
sizer,18.0692
sizer,23.2628
sizer,21.1134
sizer,18.7636
sizer,21.0290
sizer,16.6871
sizer,20.7433
sizer,15.3202
sizer,19.6245
sizer,24.2720
sizer,22.3633
sizer,18.1108
sizer,17.5904
sizer,16.4237
sizer,19.5893
sizer,18.9956
sizer,18.7519
sizer,17.0083
sizer,22.8542
sizer,22.8277
sizer,19.7360
sizer,21.1182
sizer,20.1206
sizer,21.9066
sizer,23.6411
sizer,19.0824
sizer,18.6177
sizer,15.3482
sizer,20.9647
sizer,20.6640
sizer,20.1763
sizer,20.6676
sizer,22.3710
sizer,21.5951
sizer,18.5140
sizer,22.4273
sizer,19.4828
sizer,20.7143
sizer,21.2878
sizer,18.6199
sizer,22.5814
sizer,21.9010
sizer,16.3739
sizer,20.4246
sizer,23.0987
sizer,19.9811
sizer,21.1941
sizer,17.8494
sizer,20.0852
sizer,21.2334
sizer,20.4864
sizer,19.7516
sizer,19.6821
sizer,19.5187
sizer,17.2697
sizer,19.8732
sizer,19.8450
sizer,21.1657
sizer,23.9543
sizer,20.7087
sizer,21.8671
sizer,18.0624
sizer,22.7861
sizer,22.8344
sizer,19.5049
sizer,22.1708
sizer,14.9475
sizer,18.8435
sizer,16.0004
sizer,18.8928
sizer,21.0342
sizer,20.3710
sizer,21.8863
sizer,16.4577
sizer,20.9950
sizer,17.6510
sizer,18.9940
sizer,18.5993
sizer,20.4535
sizer,15.9725
sizer,20.9755
sizer,15.5596
sizer,17.4988
sizer,23.8163
sizer,20.4638
sizer,19.7206
sizer,21.3041
sizer,17.9850
sizer,24.6021
sizer,18.4005
sizer,23.1296
sizer,20.7058
sizer,22.1608
sizer,16.1193
sizer,17.8843
sizer,20.0379
sizer,19.8253
sizer,24.5049
sizer,27.8923
sizer,18.9853
sizer,21.7535
sizer,20.8661
sizer,21.6174
sizer,21.6130
sizer,24.1961
sizer,23.4981
sizer,19.4624
sizer,22.7748
sizer,18.5509
sizer,25.2174
sizer,17.8375
sizer,22.4896
sizer,21.9582
sizer,18.0036
sizer,24.4421
sizer,18.7034
sizer,23.5234
sizer,18.6914
sizer,22.0813
sizer,24.9913
sizer,18.1253
sizer,16.4292
sizer,22.7440
sizer,18.5369
sizer,22.4414
sizer,15.7826
sizer,20.6840
sizer,17.5630
sizer,18.0863
sizer,22.5651
sizer,18.6695
sizer,25.2929
sizer,21.1992
sizer,23.8124
sizer,20.6974
sizer,21.4360
sizer,18.9379
sizer,22.9154
sizer,16.1980
sizer,17.5970
sizer,18.7772
sizer,19.8623
sizer,19.7590
sizer,21.1638
sizer,23.9840
sizer,22.5484
sizer,20.0991
sizer,16.8781
sizer,21.1184
sizer,19.1599
sizer,22.0687
sizer,19.7598
sizer,16.8150
sizer,21.7409
sizer,21.2284
sizer,21.2752
sizer,19.7701
sizer,20.2215
sizer,18.1673
sizer,25.5404
sizer,22.6315
sizer,17.4920
sizer,17.9766
sizer,20.0893
sizer,13.9750
sizer,24.2611
sizer,18.9498
sizer,20.2110
sizer,21.2529
sizer,22.0331
sizer,21.4941
sizer,21.8858
sizer,21.9532
sizer,22.3163
sizer,19.6375
sizer,14.5884
sizer,16.1801
sizer,25.5037
sizer,18.4277
sizer,18.7571
sizer,20.5548
sizer,17.2426
sizer,20.4857
sizer,20.3020
sizer,14.5701
sizer,19.5556
sizer,19.3817
sizer,18.6182
sizer,20.7581
sizer,20.6419
sizer,21.3116
sizer,20.4909
sizer,16.3329
sizer,19.4755
sizer,23.5077
sizer,21.0435
sizer,19.6301
sizer,20.1564
sizer,19.0581
sizer,20.0350
sizer,20.5459
sizer,21.6040
sizer,16.5265
sizer,19.2717
sizer,19.1347
sizer,14.5943
sizer,18.3568
sizer,15.9248
sizer,23.7654
sizer,19.1229
sizer,21.9363
sizer,17.5621
sizer,18.5731
sizer,18.9036
sizer,24.2272
sizer,16.1125
sizer,20.0235
sizer,20.2323
sizer,21.3077
sizer,15.2718
sizer,18.3957
sizer,21.7043
sizer,20.7525
sizer,19.4031
sizer,20.7930
sizer,17.3630
sizer,19.3538
sizer,15.5638
sizer,19.9759
sizer,24.1471
sizer,22.2874
sizer,19.7649
sizer,18.5496
sizer,16.3662
sizer,19.3668
sizer,17.8602
sizer,14.9917
sizer,22.0392
sizer,20.4781
sizer,22.6115
sizer,19.5267
sizer,24.0533
sizer,23.0937
sizer,20.5587
sizer,16.0914
sizer,18.8550
sizer,20.3990
sizer,19.9406
sizer,19.2163
sizer,18.6368
sizer,20.6704
sizer,20.2558
sizer,16.8349
sizer,19.3244
sizer,18.2204
sizer,20.9356
sizer,19.6632
sizer,24.4393
sizer,21.3778
sizer,19.3806
sizer,23.1752
sizer,18.0166
sizer,19.0013
sizer,20.7876
sizer,18.2272
sizer,17.9781
sizer,19.4017
sizer,22.3106
sizer,16.3580
sizer,17.7923
sizer,19.0965
sizer,21.6730
sizer,19.6488
sizer,18.4746
sizer,19.0712
sizer,16.3392
sizer,22.0784
sizer,18.3040
sizer,19.2617
sizer,21.0538
sizer,21.8378
sizer,22.7535
sizer,21.0957
sizer,20.3006
sizer,21.8707
sizer,20.0885
sizer,19.1606
sizer,21.4407
sizer,17.9031
sizer,20.0791
sizer,16.5996
sizer,23.2043
sizer,19.9584
sizer,21.8348
sizer,22.9761
sizer,15.5694
